Insert(-212.56,Value0)
Insert(-1072.73,Value75642)
Insert(-1329.36,Value75643)
Insert(-385.94,Value75644)
Insert(691.38,Value75645)
Insert(-340.81,Value75646)
Insert(-1015.97,Value75647)
Insert(803.7,Value75648)
Insert(1022.15,Value75649)
Insert(1338.54,Value75650)
Insert(1110.44,Value75651)
Insert(-410.81,Value75652)
Insert(28.06,Value75653)
Insert(-415.44,Value75654)
Insert(487.89,Value75655)
Insert(679.77,Value75656)
Insert(335.13,Value75657)
Insert(-398.95,Value75658)
Insert(677.57,Value75659)
Insert(237.95,Value75660)
Insert(-789.59,Value75661)
Insert(1470.92,Value75662)
Insert(-859.63,Value75663)
Insert(860.84,Value75664)
Insert(-1076.46,Value75665)
Insert(1254.31,Value75666)
Insert(873.99,Value75667)
Insert(52.0,Value75668)
Insert(864.22,Value75669)
Insert(5.5,Value75670)
Insert(1278.98,Value75671)
Insert(1241.16,Value75672)
Insert(-1328.65,Value75673)
Insert(-0.35,Value75674)
Insert(303.75,Value75675)
Insert(1107.02,Value75676)
Insert(547.53,Value75677)
Insert(-881.53,Value75678)
Insert(-1268.95,Value75679)
Insert(1396.36,Value75680)
Insert(937.95,Value75681)
Insert(-911.06,Value75682)
Insert(-1050.76,Value75683)
Insert(976.67,Value75684)
Insert(388.21,Value75685)
Insert(1355.75,Value75686)
Insert(-236.74,Value75687)
Insert(-701.37,Value75688)
Insert(595.78,Value75689)
Insert(-775.63,Value75690)
Insert(250.29,Value75691)
Insert(-1410.13,Value75692)
Insert(141.83,Value75693)
Insert(-1293.18,Value75694)
Insert(-1366.5,Value75695)
Insert(-777.4,Value75696)
Insert(-1191.93,Value75697)
Insert(763.1,Value75698)
Insert(1495.9,Value75699)
Insert(1073.88,Value75700)
Insert(271.65,Value75701)
Insert(-329.98,Value75702)
Insert(-990.96,Value75703)
Insert(1343.92,Value75704)
Insert(-1029.25,Value75705)
Insert(-1079.0,Value75706)
Insert(-12.86,Value75707)
Insert(-513.62,Value75708)
Insert(334.46,Value75709)
Insert(1325.81,Value75710)
Insert(-669.18,Value75711)
Insert(-1229.11,Value75712)
Insert(706.04,Value75713)
Insert(1016.74,Value75714)
Insert(-106.16,Value75715)
Insert(-464.08,Value75716)
Insert(437.59,Value75717)
Insert(-1017.72,Value75718)
Insert(-493.8,Value75719)
Insert(-1102.81,Value75720)
Insert(-392.62,Value75721)
Insert(-67.13,Value75722)
Insert(1301.51,Value75723)
Insert(-692.32,Value75724)
Insert(940.35,Value75725)
Insert(-445.45,Value75726)
Insert(814.31,Value75727)
Insert(-1131.82,Value75728)
Insert(244.5,Value75729)
Insert(1453.24,Value75730)
Insert(547.61,Value75731)
Insert(-841.83,Value75732)
Insert(-74.23,Value75733)
Insert(1170.69,Value75734)
Insert(258.71,Value75735)
Insert(83.54,Value75736)
Insert(855.4,Value75737)
Insert(621.85,Value75738)
Insert(-493.19,Value75739)
Insert(-239.55,Value75740)
Insert(-1195.22,Value75741)
Insert(1328.54,Value75742)
Insert(-452.21,Value75743)
Insert(954.28,Value75744)
Insert(792.6,Value75745)
Insert(616.78,Value75746)
Insert(-652.54,Value75747)
Insert(-1401.26,Value75748)
Insert(1117.77,Value75749)
Insert(1322.45,Value75750)
Insert(-1255.42,Value75751)
Insert(48.99,Value75752)
Insert(-122.05,Value75753)
Insert(-170.92,Value75754)
Insert(-1086.96,Value75755)
Insert(539.78,Value75756)
Insert(-508.88,Value75757)
Insert(593.85,Value75758)
Insert(86.83,Value75759)
Insert(1458.39,Value75760)
Insert(495.12,Value75761)
Insert(787.69,Value75762)
Insert(-1035.53,Value75763)
Insert(-824.67,Value75764)
Insert(714.52,Value75765)
Insert(213.9,Value75766)
Insert(-1456.05,Value75767)
Insert(-643.06,Value75768)
Insert(-1237.28,Value75769)
Insert(-57.24,Value75770)
Insert(-1384.03,Value75771)
Insert(-1066.77,Value75772)
Insert(-1180.43,Value75773)
Insert(-1024.18,Value75774)
Insert(556.95,Value75775)
Insert(390.25,Value75776)
Insert(-654.06,Value75777)
Insert(-1102.42,Value75778)
Insert(-1139.26,Value75779)
Insert(15.38,Value75780)
Insert(-560.23,Value75781)
Insert(904.09,Value75782)
Insert(-327.06,Value75783)
Insert(-1293.15,Value75784)
Insert(622.78,Value75785)
Insert(1143.57,Value75786)
Insert(140.87,Value75787)
Insert(416.66,Value75788)
Insert(1315.71,Value75789)
Insert(231.51,Value75790)
Insert(-852.22,Value75791)
Insert(-1150.08,Value75792)
Insert(1345.98,Value75793)
Insert(980.07,Value75794)
Insert(-274.29,Value75795)
Insert(588.99,Value75796)
Insert(47.59,Value75797)
Insert(748.56,Value75798)
Insert(-1411.48,Value75799)
Insert(-1305.71,Value75800)
Insert(988.35,Value75801)
Insert(303.67,Value75802)
Insert(-342.52,Value75803)
Insert(615.44,Value75804)
Insert(1429.81,Value75805)
Insert(-1469.82,Value75806)
Insert(462.16,Value75807)
Insert(710.23,Value75808)
Insert(-971.12,Value75809)
Insert(418.98,Value75810)
Insert(-582.19,Value75811)
Insert(-665.31,Value75812)
Insert(486.39,Value75813)
Insert(-878.02,Value75814)
Insert(-291.42,Value75815)
Insert(296.62,Value75816)
Insert(757.61,Value75817)
Insert(399.26,Value75818)
Insert(93.86,Value75819)
Insert(-71.49,Value75820)
Insert(-888.36,Value75821)
Insert(-1303.09,Value75822)
Insert(-1258.39,Value75823)
Insert(1430.89,Value75824)
Insert(376.5,Value75825)
Insert(786.65,Value75826)
Insert(-1431.04,Value75827)
Insert(-562.23,Value75828)
Insert(23.96,Value75829)
Insert(1095.92,Value75830)
Insert(986.58,Value75831)
Insert(-910.04,Value75832)
Insert(-139.21,Value75833)
Insert(874.28,Value75834)
Insert(1071.51,Value75835)
Insert(878.42,Value75836)
Insert(267.54,Value75837)
Insert(-323.31,Value75838)
Insert(993.32,Value75839)
Insert(526.8,Value75840)
Insert(97.61,Value75841)
Insert(-334.55,Value75842)
Insert(167.21,Value75843)
Insert(-841.1,Value75844)
Insert(1060.24,Value75845)
Insert(471.96,Value75846)
Insert(1135.18,Value75847)
Insert(-355.92,Value75848)
Insert(1016.43,Value75849)
Insert(1125.83,Value75850)
Insert(162.84,Value75851)
Insert(575.74,Value75852)
Insert(757.97,Value75853)
Insert(-1354.22,Value75854)
Insert(-545.48,Value75855)
Insert(-921.14,Value75856)
Insert(100.95,Value75857)
Insert(-1054.39,Value75858)
Insert(217.87,Value75859)
Insert(-1371.33,Value75860)
Insert(-1131.94,Value75861)
Insert(-1377.79,Value75862)
Insert(-489.41,Value75863)
Insert(786.63,Value75864)
Insert(-651.95,Value75865)
Insert(1434.74,Value75866)
Insert(-1232.06,Value75867)
Insert(1164.93,Value75868)
Insert(290.7,Value75869)
Insert(-370.41,Value75870)
Insert(-1031.71,Value75871)
Insert(-1322.94,Value75872)
Insert(637.92,Value75873)
Insert(-992.8,Value75874)
Insert(-242.86,Value75875)
Insert(-342.67,Value75876)
Insert(-373.34,Value75877)
Insert(-318.84,Value75878)
Insert(242.47,Value75879)
Insert(-399.37,Value75880)
Insert(396.33,Value75881)
Insert(741.85,Value75882)
Insert(-1342.88,Value75883)
Insert(1124.24,Value75884)
Insert(574.11,Value75885)
Insert(-11.84,Value75886)
Insert(-705.81,Value75887)
Insert(-274.89,Value75888)
Insert(943.94,Value75889)
Insert(897.83,Value75890)
Insert(1096.21,Value75891)
Insert(-331.62,Value75892)
Insert(-154.54,Value75893)
Insert(-263.83,Value75894)
Insert(-555.53,Value75895)
Insert(-930.8,Value75896)
Insert(-86.06,Value75897)
Insert(246.14,Value75898)
Insert(-984.27,Value75899)
Insert(-259.65,Value75900)
Insert(-447.36,Value75901)
Insert(1291.52,Value75902)
Insert(1455.98,Value75903)
Insert(-24.37,Value75904)
Insert(1335.6,Value75905)
Insert(-602.52,Value75906)
Insert(957.5,Value75907)
Insert(-1381.59,Value75908)
Insert(696.3,Value75909)
Insert(633.81,Value75910)
Insert(938.09,Value75911)
Insert(-730.49,Value75912)
Insert(1449.36,Value75913)
Insert(585.62,Value75914)
Insert(-221.93,Value75915)
Insert(1388.29,Value75916)
Insert(1064.8,Value75917)
Insert(1071.27,Value75918)
Insert(975.03,Value75919)
Insert(479.2,Value75920)
Insert(-1214.28,Value75921)
Insert(1261.28,Value75922)
Insert(-433.04,Value75923)
Insert(1046.76,Value75924)
Insert(1431.55,Value75925)
Insert(987.52,Value75926)
Insert(118.83,Value75927)
Insert(841.42,Value75928)
Insert(22.11,Value75929)
Insert(-347.2,Value75930)
Insert(-412.96,Value75931)
Insert(1388.3,Value75932)
Insert(747.7,Value75933)
Insert(-212.74,Value75934)
Insert(609.47,Value75935)
Insert(-658.82,Value75936)
Insert(262.99,Value75937)
Insert(-1319.58,Value75938)
Insert(1322.54,Value75939)
Insert(599.06,Value75940)
Insert(-28.78,Value75941)
Insert(-425.03,Value75942)
Insert(1262.83,Value75943)
Insert(95.76,Value75944)
Insert(-1488.76,Value75945)
Insert(-206.75,Value75946)
Insert(1122.56,Value75947)
Insert(284.48,Value75948)
Insert(-498.72,Value75949)
Insert(841.94,Value75950)
Insert(1141.33,Value75951)
Insert(-1496.63,Value75952)
Insert(-1415.39,Value75953)
Insert(-1149.05,Value75954)
Insert(-1247.98,Value75955)
Insert(-573.82,Value75956)
Insert(494.31,Value75957)
Insert(-334.84,Value75958)
Insert(694.22,Value75959)
Insert(-40.27,Value75960)
Insert(1355.49,Value75961)
Insert(104.54,Value75962)
Insert(-1326.23,Value75963)
Insert(-94.61,Value75964)
Insert(194.95,Value75965)
Insert(-1003.86,Value75966)
Insert(27.42,Value75967)
Insert(-1014.66,Value75968)
Insert(-878.63,Value75969)
Insert(1068.8,Value75970)
Insert(-562.4,Value75971)
Insert(-1224.82,Value75972)
Insert(667.43,Value75973)
Insert(1034.59,Value75974)
Insert(1483.67,Value75975)
Insert(992.16,Value75976)
Insert(415.96,Value75977)
Insert(887.45,Value75978)
Insert(-901.58,Value75979)
Insert(500.67,Value75980)
Insert(-338.71,Value75981)
Insert(-536.32,Value75982)
Insert(-965.72,Value75983)
Insert(-1046.98,Value75984)
Insert(815.65,Value75985)
Insert(-1366.41,Value75986)
Insert(575.2,Value75987)
Insert(687.06,Value75988)
Insert(1182.12,Value75989)
Insert(397.71,Value75990)
Insert(-153.75,Value75991)
Insert(453.58,Value75992)
Insert(-386.86,Value75993)
Insert(-873.4,Value75994)
Insert(-356.41,Value75995)
Insert(-74.1,Value75996)
Insert(-588.58,Value75997)
Insert(624.88,Value75998)
Insert(1373.87,Value75999)
Insert(-286.49,Value76000)
Insert(-792.62,Value76001)
Insert(-579.94,Value76002)
Insert(-1099.4,Value76003)
Insert(265.02,Value76004)
Insert(-842.02,Value76005)
Insert(-642.58,Value76006)
Insert(352.84,Value76007)
Insert(-854.09,Value76008)
Insert(-1187.25,Value76009)
Insert(867.88,Value76010)
Insert(-691.79,Value76011)
Insert(366.79,Value76012)
Insert(-1084.49,Value76013)
Insert(1011.56,Value76014)
Insert(36.79,Value76015)
Insert(-174.28,Value76016)
Insert(-500.92,Value76017)
Insert(-969.74,Value76018)
Insert(65.32,Value76019)
Insert(188.01,Value76020)
Insert(-15.75,Value76021)
Insert(757.34,Value76022)
Insert(-796.12,Value76023)
Insert(1398.89,Value76024)
Insert(-12.95,Value76025)
Insert(-1396.9,Value76026)
Insert(-955.37,Value76027)
Insert(767.87,Value76028)
Insert(-1102.01,Value76029)
Insert(-1132.21,Value76030)
Insert(1375.17,Value76031)
Insert(1096.33,Value76032)
Insert(14.45,Value76033)
Insert(-928.73,Value76034)
Insert(1466.84,Value76035)
Insert(-401.21,Value76036)
Insert(924.08,Value76037)
Insert(621.84,Value76038)
Insert(-11.01,Value76039)
Insert(800.94,Value76040)
Insert(-58.92,Value76041)
Insert(-556.88,Value76042)
Insert(-598.88,Value76043)
Insert(-45.77,Value76044)
Insert(-800.6,Value76045)
Insert(364.15,Value76046)
Insert(325.04,Value76047)
Insert(-845.9,Value76048)
Insert(869.86,Value76049)
Insert(103.18,Value76050)
Insert(-483.56,Value76051)
Insert(-464.47,Value76052)
Insert(-1224.8,Value76053)
Insert(-1410.24,Value76054)
Insert(287.6,Value76055)
Insert(790.15,Value76056)
Insert(624.03,Value76057)
Insert(-1055.1,Value76058)
Insert(-1104.54,Value76059)
Insert(1135.87,Value76060)
Insert(-1177.32,Value76061)
Insert(247.54,Value76062)
Insert(-684.87,Value76063)
Insert(-168.69,Value76064)
Insert(-1181.96,Value76065)
Insert(-1021.21,Value76066)
Insert(-109.11,Value76067)
Insert(-832.28,Value76068)
Insert(58.01,Value76069)
Insert(-268.39,Value76070)
Insert(931.64,Value76071)
Insert(79.41,Value76072)
Insert(-171.04,Value76073)
Insert(-132.84,Value76074)
Insert(-984.9,Value76075)
Insert(1105.48,Value76076)
Insert(535.5,Value76077)
Insert(214.85,Value76078)
Insert(1457.35,Value76079)
Insert(841.3,Value76080)
Insert(-787.52,Value76081)
Insert(1082.3,Value76082)
Insert(117.63,Value76083)
Insert(-442.46,Value76084)
Insert(-695.09,Value76085)
Insert(60.74,Value76086)
Insert(560.79,Value76087)
Insert(855.47,Value76088)
Insert(1053.02,Value76089)
Insert(300.89,Value76090)
Insert(465.46,Value76091)
Insert(463.55,Value76092)
Insert(1252.71,Value76093)
Insert(742.83,Value76094)
Insert(927.65,Value76095)
Insert(-420.36,Value76096)
Insert(-215.71,Value76097)
Insert(693.77,Value76098)
Insert(-747.22,Value76099)
Insert(-1233.34,Value76100)
Insert(533.04,Value76101)
Insert(-1463.62,Value76102)
Insert(-854.98,Value76103)
Insert(-823.88,Value76104)
Insert(-1186.71,Value76105)
Insert(-1080.54,Value76106)
Insert(-174.48,Value76107)
Insert(1432.58,Value76108)
Insert(284.83,Value76109)
Insert(-489.96,Value76110)
Insert(1335.73,Value76111)
Insert(658.59,Value76112)
Insert(-332.22,Value76113)
Insert(-810.27,Value76114)
Insert(-1218.72,Value76115)
Insert(593.39,Value76116)
Insert(-1454.34,Value76117)
Insert(-1397.55,Value76118)
Insert(-223.69,Value76119)
Insert(-442.61,Value76120)
Insert(-197.19,Value76121)
Insert(-815.3,Value76122)
Insert(-727.67,Value76123)
Insert(-843.33,Value76124)
Insert(-1186.56,Value76125)
Insert(-1046.28,Value76126)
Insert(-282.63,Value76127)
Insert(791.11,Value76128)
Insert(-1240.55,Value76129)
Insert(-185.47,Value76130)
Insert(-348.5,Value76131)
Insert(889.85,Value76132)
Insert(500.36,Value76133)
Insert(-825.24,Value76134)
Insert(107.12,Value76135)
Insert(-286.36,Value76136)
Insert(1458.46,Value76137)
Insert(-1296.56,Value76138)
Insert(631.08,Value76139)
Insert(924.08,Value76140)
Insert(1495.13,Value76141)
Insert(-297.3,Value76142)
Insert(-671.99,Value76143)
Insert(-436.99,Value76144)
Insert(-1455.89,Value76145)
Insert(864.54,Value76146)
Insert(-717.97,Value76147)
Insert(-1263.02,Value76148)
Insert(-982.37,Value76149)
Insert(-494.5,Value76150)
Insert(-408.1,Value76151)
Insert(426.69,Value76152)
Insert(-1483.4,Value76153)
Insert(-178.75,Value76154)
Insert(1267.25,Value76155)
Insert(-1303.12,Value76156)
Insert(-553.15,Value76157)
Insert(-1020.92,Value76158)
Insert(345.4,Value76159)
Insert(52.12,Value76160)
Insert(1076.2,Value76161)
Insert(-1194.3,Value76162)
Insert(29.15,Value76163)
Insert(1352.57,Value76164)
Insert(1271.92,Value76165)
Insert(1415.95,Value76166)
Insert(-805.19,Value76167)
Insert(-1282.22,Value76168)
Insert(312.6,Value76169)
Insert(-314.61,Value76170)
Insert(-597.93,Value76171)
Insert(163.05,Value76172)
Insert(-557.03,Value76173)
Insert(-1318.69,Value76174)
Insert(117.0,Value76175)
Insert(-310.1,Value76176)
Insert(1214.76,Value76177)
Insert(229.47,Value76178)
Insert(-1011.75,Value76179)
Insert(1103.5,Value76180)
Insert(-1155.47,Value76181)
Insert(-1005.68,Value76182)
Insert(310.15,Value76183)
Insert(1014.72,Value76184)
Insert(-748.73,Value76185)
Insert(-247.5,Value76186)
Insert(-28.75,Value76187)
Insert(-773.08,Value76188)
Insert(1312.3,Value76189)
Insert(608.71,Value76190)
Insert(-1161.79,Value76191)
Insert(-1261.12,Value76192)
Insert(230.96,Value76193)
Insert(-153.78,Value76194)
Insert(-1231.83,Value76195)
Insert(-418.7,Value76196)
Insert(1206.58,Value76197)
Insert(983.36,Value76198)
Insert(1006.28,Value76199)
Insert(1009.48,Value76200)
Insert(-1107.68,Value76201)
Insert(270.78,Value76202)
Insert(-763.19,Value76203)
Insert(28.37,Value76204)
Insert(36.47,Value76205)
Insert(746.04,Value76206)
Insert(-928.99,Value76207)
Insert(765.46,Value76208)
Insert(-471.82,Value76209)
Insert(1235.94,Value76210)
Insert(554.82,Value76211)
Insert(-128.22,Value76212)
Insert(-163.05,Value76213)
Insert(426.39,Value76214)
Insert(355.16,Value76215)
Insert(-976.61,Value76216)
Insert(-627.32,Value76217)
Insert(-247.6,Value76218)
Insert(-809.52,Value76219)
Insert(-1215.17,Value76220)
Insert(-79.07,Value76221)
Insert(-1498.89,Value76222)
Insert(1088.97,Value76223)
Insert(231.0,Value76224)
Insert(748.18,Value76225)
Insert(-54.85,Value76226)
Insert(544.33,Value76227)
Insert(1150.52,Value76228)
Insert(639.64,Value76229)
Insert(857.29,Value76230)
Insert(-1152.92,Value76231)
Insert(239.56,Value76232)
Insert(-1300.27,Value76233)
Insert(-246.08,Value76234)
Insert(-535.45,Value76235)
Insert(-1446.81,Value76236)
Insert(691.38,Value76237)
Insert(1080.65,Value76238)
Insert(-511.39,Value76239)
Insert(1066.19,Value76240)
Insert(-1359.21,Value76241)
Insert(900.98,Value76242)
Insert(1269.85,Value76243)
Insert(-1056.42,Value76244)
Insert(-91.76,Value76245)
Insert(-1311.78,Value76246)
Insert(-244.92,Value76247)
Insert(-183.43,Value76248)
Insert(-1351.93,Value76249)
Insert(502.5,Value76250)
Insert(1153.3,Value76251)
Insert(686.97,Value76252)
Insert(-188.7,Value76253)
Insert(-1383.11,Value76254)
Insert(580.25,Value76255)
Insert(927.79,Value76256)
Insert(464.37,Value76257)
Insert(-216.24,Value76258)
Insert(338.54,Value76259)
Insert(1136.37,Value76260)
Insert(-1357.42,Value76261)
Insert(-752.92,Value76262)
Insert(842.53,Value76263)
Insert(-159.45,Value76264)
Insert(762.17,Value76265)
Insert(-1429.8,Value76266)
Insert(-706.45,Value76267)
Insert(1430.25,Value76268)
Insert(866.82,Value76269)
Insert(-1191.43,Value76270)
Insert(-1293.06,Value76271)
Insert(-357.66,Value76272)
Insert(814.15,Value76273)
Insert(-1071.77,Value76274)
Insert(939.88,Value76275)
Insert(-1180.93,Value76276)
Insert(-619.08,Value76277)
Insert(-833.6,Value76278)
Insert(581.17,Value76279)
Insert(-86.17,Value76280)
Insert(-1184.07,Value76281)
Insert(-1451.55,Value76282)
Insert(1288.69,Value76283)
Insert(-1275.05,Value76284)
Insert(1407.22,Value76285)
Insert(1375.8,Value76286)
Insert(156.36,Value76287)
Insert(820.73,Value76288)
Insert(415.14,Value76289)
Insert(271.43,Value76290)
Insert(774.78,Value76291)
Insert(1209.88,Value76292)
Insert(-1079.59,Value76293)
Insert(-1416.4,Value76294)
Insert(253.32,Value76295)
Insert(-402.71,Value76296)
Insert(-1448.89,Value76297)
Insert(404.28,Value76298)
Insert(665.78,Value76299)
Insert(-706.16,Value76300)
Insert(488.1,Value76301)
Insert(399.96,Value76302)
Insert(1498.54,Value76303)
Insert(-431.14,Value76304)
Insert(527.32,Value76305)
Insert(-405.45,Value76306)
Insert(667.66,Value76307)
Insert(1241.67,Value76308)
Insert(168.53,Value76309)
Insert(345.47,Value76310)
Insert(-105.13,Value76311)
Insert(151.06,Value76312)
Insert(-201.44,Value76313)
Insert(256.68,Value76314)
Insert(-146.01,Value76315)
Insert(32.69,Value76316)
Insert(180.9,Value76317)
Insert(801.15,Value76318)
Insert(592.87,Value76319)
Insert(986.95,Value76320)
Insert(-1338.42,Value76321)
Insert(1025.67,Value76322)
Insert(1193.48,Value76323)
Insert(845.95,Value76324)
Insert(-968.23,Value76325)
Insert(-844.97,Value76326)
Insert(-827.32,Value76327)
Insert(-543.71,Value76328)
Insert(-1368.44,Value76329)
Insert(-1046.2,Value76330)
Insert(993.78,Value76331)
Insert(-1201.57,Value76332)
Insert(-1239.71,Value76333)
Insert(1100.5,Value76334)
Insert(813.54,Value76335)
Insert(513.97,Value76336)
Insert(-1422.46,Value76337)
Insert(-464.45,Value76338)
Insert(39.91,Value76339)
Insert(-70.18,Value76340)
Insert(-1469.26,Value76341)
Insert(337.33,Value76342)
Insert(1006.18,Value76343)
Insert(153.81,Value76344)
Insert(-111.66,Value76345)
Insert(-825.04,Value76346)
Insert(-790.08,Value76347)
Insert(81.78,Value76348)
Insert(-1072.95,Value76349)
Insert(-583.35,Value76350)
Insert(-1327.99,Value76351)
Insert(-984.55,Value76352)
Insert(173.76,Value76353)
Insert(742.85,Value76354)
Insert(-166.24,Value76355)
Insert(401.16,Value76356)
Insert(-408.02,Value76357)
Insert(982.0,Value76358)
Insert(-1003.11,Value76359)
Insert(293.87,Value76360)
Insert(956.36,Value76361)
Insert(0.9,Value76362)
Insert(-214.01,Value76363)
Insert(502.33,Value76364)
Insert(1486.49,Value76365)
Insert(128.03,Value76366)
Insert(-1246.47,Value76367)
Insert(171.21,Value76368)
Insert(-1412.41,Value76369)
Insert(-480.05,Value76370)
Insert(-144.69,Value76371)
Insert(727.51,Value76372)
Insert(375.41,Value76373)
Insert(-1274.49,Value76374)
Insert(988.05,Value76375)
Insert(341.3,Value76376)
Insert(-46.84,Value76377)
Insert(-971.39,Value76378)
Insert(1014.89,Value76379)
Insert(1387.52,Value76380)
Insert(-1480.4,Value76381)
Insert(-908.52,Value76382)
Insert(-1099.36,Value76383)
Insert(-699.29,Value76384)
Insert(1126.42,Value76385)
Insert(1286.39,Value76386)
Insert(848.92,Value76387)
Insert(12.54,Value76388)
Insert(1231.55,Value76389)
Insert(485.54,Value76390)
Insert(-795.67,Value76391)
Insert(-531.99,Value76392)
Insert(-844.04,Value76393)
Insert(1448.91,Value76394)
Insert(-326.36,Value76395)
Insert(1459.54,Value76396)
Insert(536.31,Value76397)
Insert(552.43,Value76398)
Insert(-131.18,Value76399)
Insert(-354.57,Value76400)
Insert(380.34,Value76401)
Insert(-636.15,Value76402)
Insert(-1009.71,Value76403)
Insert(484.43,Value76404)
Insert(-806.69,Value76405)
Insert(1.8,Value76406)
Insert(-652.93,Value76407)
Insert(4.48,Value76408)
Insert(-515.05,Value76409)
Insert(1433.69,Value76410)
Insert(-184.0,Value76411)
Insert(-1382.99,Value76412)
Insert(1315.28,Value76413)
Insert(425.02,Value76414)
Insert(79.93,Value76415)
Insert(-291.56,Value76416)
Insert(806.72,Value76417)
Insert(-1296.61,Value76418)
Insert(-239.58,Value76419)
Insert(330.22,Value76420)
Insert(-1357.69,Value76421)
Insert(235.0,Value76422)
Insert(75.83,Value76423)
Insert(1147.8,Value76424)
Insert(496.51,Value76425)
Insert(485.81,Value76426)
Insert(-722.26,Value76427)
Insert(-679.19,Value76428)
Insert(263.51,Value76429)
Insert(-547.1,Value76430)
Insert(-1458.19,Value76431)
Insert(819.56,Value76432)
Insert(733.41,Value76433)
Insert(1395.73,Value76434)
Insert(-728.32,Value76435)
Insert(-842.64,Value76436)
Insert(-774.51,Value76437)
Insert(1379.31,Value76438)
Insert(1093.53,Value76439)
Insert(-542.6,Value76440)
Insert(-738.67,Value76441)
Insert(-837.56,Value76442)
Insert(258.5,Value76443)
Insert(-1443.08,Value76444)
Insert(1085.29,Value76445)
Insert(-23.17,Value76446)
Insert(289.39,Value76447)
Insert(-62.99,Value76448)
Insert(-546.7,Value76449)
Insert(-851.2,Value76450)
Insert(-1042.03,Value76451)
Insert(-878.31,Value76452)
Insert(1128.63,Value76453)
Insert(-800.02,Value76454)
Insert(446.51,Value76455)
Insert(1278.6,Value76456)
Insert(-439.09,Value76457)
Insert(1453.08,Value76458)
Insert(857.66,Value76459)
Insert(1101.06,Value76460)
Insert(-551.78,Value76461)
Insert(-1260.62,Value76462)
Insert(-28.86,Value76463)
Insert(307.04,Value76464)
Insert(1060.73,Value76465)
Insert(920.11,Value76466)
Insert(748.92,Value76467)
Insert(616.37,Value76468)
Insert(1070.12,Value76469)
Insert(280.8,Value76470)
Insert(865.22,Value76471)
Insert(-1472.58,Value76472)
Insert(11.58,Value76473)
Insert(126.81,Value76474)
Insert(-1102.98,Value76475)
Insert(786.49,Value76476)
Insert(69.83,Value76477)
Insert(444.02,Value76478)
Insert(449.26,Value76479)
Insert(344.24,Value76480)
Insert(-1206.92,Value76481)
Insert(1224.5,Value76482)
Insert(-514.2,Value76483)
Insert(1454.59,Value76484)
Insert(-657.86,Value76485)
Insert(1119.76,Value76486)
Insert(-473.24,Value76487)
Insert(1087.51,Value76488)
Insert(-881.33,Value76489)
Insert(887.06,Value76490)
Insert(1056.78,Value76491)
Insert(1169.01,Value76492)
Insert(-702.77,Value76493)
Insert(1315.8,Value76494)
Insert(-708.17,Value76495)
Insert(877.72,Value76496)
Insert(-742.87,Value76497)
Insert(-1096.03,Value76498)
Insert(121.32,Value76499)
Insert(66.0,Value76500)
Insert(-1024.7,Value76501)
Insert(-136.36,Value76502)
Insert(-1095.64,Value76503)
Insert(-1185.08,Value76504)
Insert(882.54,Value76505)
Insert(-829.99,Value76506)
Insert(-312.46,Value76507)
Insert(-58.37,Value76508)
Insert(-272.06,Value76509)
Insert(30.87,Value76510)
Insert(26.37,Value76511)
Insert(1377.06,Value76512)
Insert(-701.23,Value76513)
Insert(671.84,Value76514)
Insert(440.3,Value76515)
Insert(1450.68,Value76516)
Insert(1351.97,Value76517)
Insert(-1136.22,Value76518)
Insert(-674.73,Value76519)
Insert(-287.16,Value76520)
Insert(566.05,Value76521)
Insert(662.11,Value76522)
Insert(-565.99,Value76523)
Insert(-716.78,Value76524)
Insert(-167.73,Value76525)
Insert(474.73,Value76526)
Insert(1021.31,Value76527)
Insert(1352.07,Value76528)
Insert(-1481.7,Value76529)
Insert(136.68,Value76530)
Insert(1377.38,Value76531)
Insert(1399.87,Value76532)
Insert(1298.8,Value76533)
Insert(1192.4,Value76534)
Insert(1036.63,Value76535)
Insert(834.09,Value76536)
Insert(290.3,Value76537)
Insert(-786.01,Value76538)
Insert(-137.08,Value76539)
Insert(1447.39,Value76540)
Insert(427.94,Value76541)
Insert(1023.14,Value76542)
Insert(101.53,Value76543)
Insert(-411.23,Value76544)
Insert(-622.75,Value76545)
Insert(-197.25,Value76546)
Insert(863.06,Value76547)
Insert(401.6,Value76548)
Insert(-1206.29,Value76549)
Insert(-1489.96,Value76550)
Insert(240.36,Value76551)
Insert(1152.22,Value76552)
Insert(-566.43,Value76553)
Insert(-1480.11,Value76554)
Insert(-1455.69,Value76555)
Insert(-1280.58,Value76556)
Insert(-915.49,Value76557)
Insert(-726.73,Value76558)
Insert(-458.88,Value76559)
Insert(-1172.88,Value76560)
Insert(1234.94,Value76561)
Insert(-500.02,Value76562)
Insert(-188.8,Value76563)
Insert(745.42,Value76564)
Insert(-1186.92,Value76565)
Insert(-1316.37,Value76566)
Insert(142.3,Value76567)
Insert(121.9,Value76568)
Insert(1167.59,Value76569)
Insert(830.05,Value76570)
Insert(503.22,Value76571)
Insert(-983.79,Value76572)
Insert(32.91,Value76573)
Insert(-1283.59,Value76574)
Insert(-430.46,Value76575)
Insert(688.79,Value76576)
Insert(-1374.61,Value76577)
Insert(-453.6,Value76578)
Insert(290.94,Value76579)
Insert(-393.49,Value76580)
Insert(634.9,Value76581)
Insert(-349.99,Value76582)
Insert(760.56,Value76583)
Insert(-283.62,Value76584)
