Insert(-41.41,Value0)
Insert(-574.62,Value7441)
Insert(1002.49,Value7442)
Insert(-1295.49,Value7443)
Insert(958.32,Value7444)
Insert(-839.78,Value7445)
Insert(-197.17,Value7446)
Insert(-1070.29,Value7447)
Insert(1205.28,Value7448)
Insert(-1183.24,Value7449)
Insert(1418.89,Value7450)
Insert(1439.53,Value7451)
Insert(847.61,Value7452)
Insert(-429.82,Value7453)
Insert(-238.81,Value7454)
Insert(-1218.38,Value7455)
Insert(1043.54,Value7456)
Insert(806.17,Value7457)
Insert(-10.71,Value7458)
Insert(1001.63,Value7459)
Insert(-775.95,Value7460)
Insert(-174.13,Value7461)
Insert(826.51,Value7462)
Insert(601.32,Value7463)
Insert(839.45,Value7464)
Insert(382.53,Value7465)
Insert(-1190.51,Value7466)
Insert(-462.31,Value7467)
Insert(-727.68,Value7468)
Insert(-1010.49,Value7469)
Insert(27.02,Value7470)
Insert(-553.11,Value7471)
Insert(809.62,Value7472)
Insert(465.18,Value7473)
Insert(-786.4,Value7474)
Insert(-695.41,Value7475)
Insert(-1441.59,Value7476)
Insert(1476.59,Value7477)
Insert(1348.07,Value7478)
Insert(-114.51,Value7479)
Insert(1.83,Value7480)
Insert(-385.23,Value7481)
Insert(-208.34,Value7482)
Insert(536.85,Value7483)
Insert(775.54,Value7484)
Insert(-1154.86,Value7485)
Insert(1152.97,Value7486)
Insert(1195.29,Value7487)
Insert(1139.57,Value7488)
Insert(-1461.87,Value7489)
Insert(-648.69,Value7490)
Insert(-1288.2,Value7491)
Insert(-1481.46,Value7492)
Insert(-374.77,Value7493)
Insert(1263.51,Value7494)
Insert(-1327.48,Value7495)
Insert(-817.52,Value7496)
Insert(-1246.16,Value7497)
Insert(352.74,Value7498)
Insert(1440.29,Value7499)
Insert(1490.91,Value7500)
Insert(139.81,Value7501)
Insert(163.18,Value7502)
Insert(-1438.47,Value7503)
Insert(150.83,Value7504)
Insert(-385.44,Value7505)
Insert(-1408.59,Value7506)
Insert(1143.91,Value7507)
Insert(48.95,Value7508)
Insert(509.18,Value7509)
Insert(-909.21,Value7510)
Insert(-555.73,Value7511)
Insert(-591.04,Value7512)
Insert(-1264.03,Value7513)
Insert(-1203.2,Value7514)
Insert(-357.07,Value7515)
Insert(535.41,Value7516)
Insert(-1025.01,Value7517)
Insert(81.84,Value7518)
Insert(-1015.98,Value7519)
Insert(1061.99,Value7520)
Insert(-691.47,Value7521)
Insert(1056.35,Value7522)
Insert(-92.69,Value7523)
Insert(1215.17,Value7524)
Insert(459.79,Value7525)
Insert(-578.98,Value7526)
Insert(-1331.48,Value7527)
Insert(-143.88,Value7528)
Insert(1430.6,Value7529)
Insert(99.0,Value7530)
Insert(332.39,Value7531)
Insert(1460.2,Value7532)
Insert(1183.54,Value7533)
Insert(-1471.09,Value7534)
Insert(1389.55,Value7535)
Insert(1072.2,Value7536)
Insert(1131.58,Value7537)
Insert(-103.54,Value7538)
Insert(127.72,Value7539)
Insert(-708.38,Value7540)
Insert(1412.75,Value7541)
Insert(1297.45,Value7542)
Insert(-865.12,Value7543)
Insert(-896.43,Value7544)
Insert(798.95,Value7545)
Insert(1314.93,Value7546)
Insert(581.61,Value7547)
Insert(484.4,Value7548)
Insert(240.88,Value7549)
Insert(986.59,Value7550)
Insert(1093.79,Value7551)
Insert(1122.67,Value7552)
Insert(-569.73,Value7553)
Insert(770.95,Value7554)
Insert(150.74,Value7555)
Insert(248.91,Value7556)
Insert(-677.03,Value7557)
Insert(-1245.73,Value7558)
Insert(1301.79,Value7559)
Insert(854.31,Value7560)
Insert(1453.85,Value7561)
Insert(-221.58,Value7562)
Insert(-1118.84,Value7563)
Insert(405.66,Value7564)
Insert(507.59,Value7565)
Insert(-795.08,Value7566)
Insert(-174.05,Value7567)
Insert(1400.14,Value7568)
Insert(-547.22,Value7569)
Insert(-976.39,Value7570)
Insert(1025.85,Value7571)
Insert(-463.62,Value7572)
Insert(-1025.19,Value7573)
Insert(-946.74,Value7574)
Insert(595.06,Value7575)
Insert(1238.2,Value7576)
Insert(-221.87,Value7577)
Insert(396.93,Value7578)
Insert(451.37,Value7579)
Insert(-49.93,Value7580)
Insert(1329.93,Value7581)
Insert(-1332.34,Value7582)
Insert(1471.73,Value7583)
Insert(-818.39,Value7584)
Insert(-436.51,Value7585)
Insert(462.78,Value7586)
Insert(-188.87,Value7587)
Insert(213.87,Value7588)
Insert(560.25,Value7589)
Insert(-466.62,Value7590)
Insert(683.15,Value7591)
Insert(661.04,Value7592)
Insert(-461.08,Value7593)
Insert(1064.29,Value7594)
Insert(-931.67,Value7595)
Insert(-388.75,Value7596)
Insert(806.58,Value7597)
Insert(-1114.53,Value7598)
Insert(-953.59,Value7599)
Insert(-528.56,Value7600)
Insert(-1079.42,Value7601)
Insert(-1413.22,Value7602)
Insert(-307.78,Value7603)
Insert(-234.78,Value7604)
Insert(812.3,Value7605)
Insert(120.27,Value7606)
Insert(1380.3,Value7607)
Insert(-517.15,Value7608)
Insert(-1052.61,Value7609)
Insert(-648.58,Value7610)
Insert(743.34,Value7611)
Insert(872.66,Value7612)
Insert(837.31,Value7613)
Insert(-1282.92,Value7614)
Insert(-707.76,Value7615)
Insert(-425.32,Value7616)
Insert(-1020.17,Value7617)
Insert(416.5,Value7618)
Insert(-1181.86,Value7619)
Insert(-1444.14,Value7620)
Insert(228.91,Value7621)
Insert(-1235.75,Value7622)
Insert(435.11,Value7623)
Insert(1140.99,Value7624)
Insert(962.2,Value7625)
Insert(1246.88,Value7626)
Insert(-398.02,Value7627)
Insert(295.33,Value7628)
Insert(-301.74,Value7629)
Insert(-1049.91,Value7630)
Insert(842.49,Value7631)
Insert(-5.69,Value7632)
Insert(1224.97,Value7633)
Insert(-1402.29,Value7634)
Insert(-673.15,Value7635)
Insert(-16.62,Value7636)
Insert(-61.38,Value7637)
Insert(434.88,Value7638)
Insert(722.71,Value7639)
Insert(-777.3,Value7640)
Insert(-909.09,Value7641)
Insert(-969.14,Value7642)
Insert(-818.18,Value7643)
Insert(-145.04,Value7644)
Insert(-641.32,Value7645)
Insert(647.76,Value7646)
Insert(-441.73,Value7647)
Insert(-144.38,Value7648)
Insert(-1021.38,Value7649)
Insert(414.92,Value7650)
Insert(883.97,Value7651)
Insert(341.15,Value7652)
Insert(617.49,Value7653)
Insert(-1434.86,Value7654)
Insert(252.29,Value7655)
Insert(-1297.57,Value7656)
Insert(-965.49,Value7657)
Insert(-371.9,Value7658)
Insert(-980.14,Value7659)
Insert(-1472.62,Value7660)
Insert(-222.72,Value7661)
Insert(1007.29,Value7662)
Insert(-1347.94,Value7663)
Insert(-293.66,Value7664)
Insert(-786.79,Value7665)
Insert(873.8,Value7666)
Insert(-1472.42,Value7667)
Insert(-561.36,Value7668)
Insert(1132.61,Value7669)
Insert(-420.58,Value7670)
Insert(898.77,Value7671)
Insert(963.21,Value7672)
Insert(1484.16,Value7673)
Insert(810.8,Value7674)
Insert(-890.12,Value7675)
Insert(-435.35,Value7676)
Insert(1024.96,Value7677)
Insert(-748.39,Value7678)
Insert(1308.39,Value7679)
Insert(1099.11,Value7680)
Insert(351.5,Value7681)
Insert(126.84,Value7682)
Insert(-230.08,Value7683)
Insert(311.59,Value7684)
Insert(454.35,Value7685)
Insert(805.37,Value7686)
Insert(-173.39,Value7687)
Insert(104.51,Value7688)
Insert(746.85,Value7689)
Insert(-10.54,Value7690)
Insert(412.49,Value7691)
Insert(-106.7,Value7692)
Insert(753.06,Value7693)
Insert(-704.9,Value7694)
Insert(563.52,Value7695)
Insert(310.06,Value7696)
Insert(-753.97,Value7697)
Insert(-1262.81,Value7698)
Insert(-929.92,Value7699)
Insert(696.24,Value7700)
Insert(-562.25,Value7701)
Insert(1316.71,Value7702)
Insert(1496.86,Value7703)
Insert(-1395.02,Value7704)
Insert(559.86,Value7705)
Insert(1238.61,Value7706)
Insert(-1346.75,Value7707)
Insert(-292.8,Value7708)
Insert(-471.51,Value7709)
Insert(1425.08,Value7710)
Insert(1470.36,Value7711)
Insert(1306.95,Value7712)
Insert(558.58,Value7713)
Insert(1022.96,Value7714)
Insert(-1298.67,Value7715)
Insert(-1200.04,Value7716)
Insert(-812.6,Value7717)
Insert(-283.64,Value7718)
Insert(-848.75,Value7719)
Insert(689.53,Value7720)
Insert(-1059.46,Value7721)
Insert(-619.05,Value7722)
Insert(-680.32,Value7723)
Insert(338.57,Value7724)
Insert(-155.68,Value7725)
Insert(-929.9,Value7726)
Insert(285.19,Value7727)
Insert(-46.04,Value7728)
Insert(-934.71,Value7729)
Insert(1313.52,Value7730)
Insert(740.41,Value7731)
Insert(818.74,Value7732)
Insert(-1046.43,Value7733)
Insert(-373.98,Value7734)
Insert(1059.27,Value7735)
Insert(-807.66,Value7736)
Insert(-554.55,Value7737)
Insert(661.01,Value7738)
Insert(-705.67,Value7739)
Insert(1498.69,Value7740)
Insert(-484.88,Value7741)
Insert(463.65,Value7742)
Insert(238.87,Value7743)
Insert(-1446.06,Value7744)
Insert(-331.56,Value7745)
Insert(-1069.48,Value7746)
Insert(-1251.89,Value7747)
Insert(-660.74,Value7748)
Insert(-597.34,Value7749)
Insert(-982.74,Value7750)
Insert(669.66,Value7751)
Insert(-1309.0,Value7752)
Insert(411.44,Value7753)
Insert(-658.9,Value7754)
Insert(659.26,Value7755)
Insert(1116.17,Value7756)
Insert(817.43,Value7757)
Insert(51.1,Value7758)
Insert(1409.14,Value7759)
Insert(-597.66,Value7760)
Insert(-818.05,Value7761)
Insert(-1295.09,Value7762)
Insert(-1150.97,Value7763)
Insert(-964.95,Value7764)
Insert(1227.26,Value7765)
Insert(-984.64,Value7766)
Insert(-132.32,Value7767)
Insert(443.65,Value7768)
Insert(-1380.12,Value7769)
Insert(-94.89,Value7770)
Insert(-1062.5,Value7771)
Insert(-707.28,Value7772)
Insert(-300.48,Value7773)
Insert(-1035.39,Value7774)
Insert(1271.44,Value7775)
Insert(-876.26,Value7776)
Insert(-432.05,Value7777)
Insert(336.46,Value7778)
Insert(1385.0,Value7779)
Insert(-17.35,Value7780)
Insert(531.74,Value7781)
Insert(-344.62,Value7782)
Insert(1154.77,Value7783)
Insert(-1443.44,Value7784)
Insert(330.1,Value7785)
Insert(129.18,Value7786)
Insert(630.62,Value7787)
Insert(563.04,Value7788)
Insert(-304.5,Value7789)
Insert(-1327.25,Value7790)
Insert(1432.57,Value7791)
Insert(-1217.5,Value7792)
Insert(1014.37,Value7793)
Insert(1378.14,Value7794)
Insert(-844.62,Value7795)
Insert(768.54,Value7796)
Insert(1330.33,Value7797)
Insert(-716.42,Value7798)
Insert(1221.13,Value7799)
Insert(897.91,Value7800)
Insert(-55.64,Value7801)
Insert(-656.4,Value7802)
Insert(-125.66,Value7803)
Insert(-98.42,Value7804)
Insert(1498.7,Value7805)
Insert(-609.46,Value7806)
Insert(-541.37,Value7807)
Insert(-996.44,Value7808)
Insert(343.37,Value7809)
Insert(-212.66,Value7810)
Insert(-1222.13,Value7811)
Insert(-122.62,Value7812)
Insert(-1238.02,Value7813)
Insert(-2.69,Value7814)
Insert(-2.19,Value7815)
Insert(569.67,Value7816)
Insert(437.56,Value7817)
Insert(930.52,Value7818)
Insert(-975.97,Value7819)
Insert(800.78,Value7820)
Insert(-1146.43,Value7821)
Insert(-1046.58,Value7822)
Insert(826.26,Value7823)
Insert(-699.36,Value7824)
Insert(-133.94,Value7825)
Insert(1357.96,Value7826)
Insert(1301.68,Value7827)
Insert(1003.47,Value7828)
Insert(-1448.17,Value7829)
Insert(-583.25,Value7830)
Insert(336.57,Value7831)
Insert(1242.78,Value7832)
Insert(1021.43,Value7833)
Insert(1032.44,Value7834)
Insert(-440.32,Value7835)
Insert(111.26,Value7836)
Insert(-698.21,Value7837)
Insert(1204.47,Value7838)
Insert(691.89,Value7839)
Insert(-965.56,Value7840)
Insert(150.26,Value7841)
Insert(-501.54,Value7842)
Insert(700.96,Value7843)
Insert(856.67,Value7844)
Insert(-328.87,Value7845)
Insert(-520.22,Value7846)
Insert(676.88,Value7847)
Insert(1495.01,Value7848)
Insert(-1066.82,Value7849)
Insert(1020.11,Value7850)
Insert(-1476.14,Value7851)
Insert(-929.22,Value7852)
Insert(384.75,Value7853)
Insert(488.98,Value7854)
Insert(373.76,Value7855)
Insert(-508.55,Value7856)
Insert(-985.6,Value7857)
Insert(-1117.27,Value7858)
Insert(530.49,Value7859)
Insert(140.51,Value7860)
Insert(757.8,Value7861)
Insert(-764.73,Value7862)
Insert(-843.73,Value7863)
Insert(1242.87,Value7864)
Insert(501.05,Value7865)
Insert(572.78,Value7866)
Insert(-1000.58,Value7867)
Insert(-887.11,Value7868)
Insert(1285.84,Value7869)
Insert(844.14,Value7870)
Insert(-983.43,Value7871)
Insert(1119.68,Value7872)
Insert(-974.08,Value7873)
Insert(-979.52,Value7874)
Insert(370.68,Value7875)
Insert(499.79,Value7876)
Insert(-390.64,Value7877)
Insert(-1326.52,Value7878)
Insert(-231.91,Value7879)
Insert(949.01,Value7880)
Insert(132.99,Value7881)
Insert(1322.12,Value7882)
Insert(1471.84,Value7883)
Insert(17.07,Value7884)
Insert(-663.76,Value7885)
Insert(-1208.37,Value7886)
Insert(480.89,Value7887)
Insert(-339.63,Value7888)
Insert(-203.64,Value7889)
Insert(1099.2,Value7890)
Insert(249.87,Value7891)
Insert(-987.27,Value7892)
Insert(-823.95,Value7893)
Insert(1270.14,Value7894)
Insert(393.75,Value7895)
Insert(120.52,Value7896)
Insert(-613.36,Value7897)
Insert(-64.58,Value7898)
Insert(187.95,Value7899)
Insert(-295.99,Value7900)
Insert(-1436.77,Value7901)
Insert(-1202.07,Value7902)
Insert(-444.59,Value7903)
Insert(-1002.89,Value7904)
Insert(-1424.45,Value7905)
Insert(257.09,Value7906)
Insert(705.81,Value7907)
Insert(-206.66,Value7908)
Insert(1351.74,Value7909)
Insert(-235.3,Value7910)
Insert(-394.19,Value7911)
Insert(1148.88,Value7912)
Insert(530.02,Value7913)
Insert(705.26,Value7914)
Insert(-1276.6,Value7915)
Insert(1259.42,Value7916)
Insert(1349.64,Value7917)
Insert(-1417.99,Value7918)
Insert(113.79,Value7919)
Insert(198.35,Value7920)
Insert(82.39,Value7921)
Insert(-939.13,Value7922)
Insert(1274.19,Value7923)
Insert(522.58,Value7924)
Insert(1408.23,Value7925)
Insert(-469.74,Value7926)
Insert(-1432.28,Value7927)
Insert(1384.6,Value7928)
Insert(-656.56,Value7929)
Insert(1219.42,Value7930)
Insert(1292.75,Value7931)
Insert(-600.36,Value7932)
Insert(-1245.39,Value7933)
Insert(-1485.96,Value7934)
Insert(-227.53,Value7935)
Insert(-582.26,Value7936)
Insert(607.09,Value7937)
Insert(-744.95,Value7938)
Insert(504.96,Value7939)
Insert(172.54,Value7940)
Insert(-946.13,Value7941)
Insert(128.01,Value7942)
Insert(953.07,Value7943)
Insert(525.26,Value7944)
Insert(1186.47,Value7945)
Insert(-1461.19,Value7946)
Insert(-562.32,Value7947)
Insert(735.16,Value7948)
Insert(40.47,Value7949)
Insert(255.23,Value7950)
Insert(132.02,Value7951)
Insert(-453.07,Value7952)
Insert(-1250.65,Value7953)
Insert(1146.53,Value7954)
Insert(-846.89,Value7955)
Insert(-1151.05,Value7956)
Insert(-830.87,Value7957)
Insert(1013.11,Value7958)
Insert(1101.77,Value7959)
Insert(-283.73,Value7960)
Insert(-802.4,Value7961)
Insert(-1468.71,Value7962)
Insert(772.85,Value7963)
Insert(346.34,Value7964)
Insert(398.67,Value7965)
Insert(120.87,Value7966)
Insert(-927.88,Value7967)
Insert(25.77,Value7968)
Insert(795.07,Value7969)
Insert(-1260.32,Value7970)
Insert(894.94,Value7971)
Insert(133.46,Value7972)
Insert(-702.14,Value7973)
Insert(-392.8,Value7974)
Insert(-962.48,Value7975)
Insert(1440.64,Value7976)
Insert(1076.36,Value7977)
Insert(-668.22,Value7978)
Insert(-708.22,Value7979)
Insert(942.92,Value7980)
Insert(-1484.74,Value7981)
Insert(1095.99,Value7982)
Insert(661.38,Value7983)
Insert(816.68,Value7984)
Insert(935.8,Value7985)
Insert(-192.39,Value7986)
Insert(-845.1,Value7987)
Insert(1117.09,Value7988)
Insert(1212.27,Value7989)
Insert(358.17,Value7990)
Insert(-684.71,Value7991)
Insert(232.47,Value7992)
Insert(125.68,Value7993)
Insert(-1145.38,Value7994)
Insert(-756.01,Value7995)
Insert(-1182.46,Value7996)
Insert(443.66,Value7997)
Insert(308.37,Value7998)
Insert(-346.51,Value7999)
Insert(1455.2,Value8000)
Insert(-352.18,Value8001)
Insert(-285.08,Value8002)
Insert(692.04,Value8003)
Insert(1289.09,Value8004)
Insert(-309.32,Value8005)
Insert(472.53,Value8006)
Insert(-188.81,Value8007)
Insert(558.97,Value8008)
Insert(44.46,Value8009)
Insert(84.58,Value8010)
Insert(-418.83,Value8011)
Insert(1027.16,Value8012)
Insert(-1159.45,Value8013)
Insert(829.97,Value8014)
Insert(-1032.97,Value8015)
Insert(-1132.17,Value8016)
Insert(-1362.11,Value8017)
Insert(1120.24,Value8018)
Insert(704.45,Value8019)
Insert(-538.07,Value8020)
Insert(436.95,Value8021)
Insert(-491.33,Value8022)
Insert(439.18,Value8023)
Insert(750.31,Value8024)
Insert(-892.19,Value8025)
Insert(-581.76,Value8026)
Insert(324.15,Value8027)
Insert(560.13,Value8028)
Insert(-766.62,Value8029)
Insert(1077.47,Value8030)
Insert(-272.65,Value8031)
Insert(-805.23,Value8032)
Insert(-382.19,Value8033)
Insert(545.14,Value8034)
Insert(-312.04,Value8035)
Insert(482.03,Value8036)
Insert(473.9,Value8037)
Insert(-218.22,Value8038)
Insert(1158.15,Value8039)
Insert(-1179.53,Value8040)
Insert(-1194.83,Value8041)
Insert(830.99,Value8042)
Insert(-1056.19,Value8043)
Insert(-1442.11,Value8044)
Insert(-1421.71,Value8045)
Insert(-1150.1,Value8046)
Insert(811.64,Value8047)
Insert(-571.35,Value8048)
Insert(326.78,Value8049)
Insert(576.45,Value8050)
Insert(1152.04,Value8051)
Insert(-506.26,Value8052)
Insert(-1142.88,Value8053)
Insert(1088.93,Value8054)
Insert(884.95,Value8055)
Insert(1376.66,Value8056)
Insert(-913.5,Value8057)
Insert(756.32,Value8058)
Insert(6.2,Value8059)
Insert(216.09,Value8060)
Insert(-911.77,Value8061)
Insert(-779.42,Value8062)
Insert(-649.54,Value8063)
Insert(-80.72,Value8064)
Insert(493.03,Value8065)
Insert(-77.06,Value8066)
Insert(-1028.84,Value8067)
Insert(-98.17,Value8068)
Insert(-315.96,Value8069)
Insert(78.71,Value8070)
Insert(1441.83,Value8071)
Insert(791.16,Value8072)
Insert(1210.55,Value8073)
Insert(-855.26,Value8074)
Insert(361.38,Value8075)
Insert(-1213.67,Value8076)
Insert(171.76,Value8077)
Insert(-205.49,Value8078)
Insert(1232.43,Value8079)
Insert(-531.87,Value8080)
Insert(1430.04,Value8081)
Insert(350.11,Value8082)
Insert(-302.99,Value8083)
Insert(-1234.3,Value8084)
Insert(992.06,Value8085)
Insert(637.3,Value8086)
Insert(1310.58,Value8087)
Insert(-1106.13,Value8088)
Insert(-707.44,Value8089)
Insert(362.3,Value8090)
Insert(-837.35,Value8091)
Insert(400.61,Value8092)
Insert(624.09,Value8093)
Insert(240.46,Value8094)
Insert(867.95,Value8095)
Insert(177.48,Value8096)
Insert(883.17,Value8097)
Insert(-470.04,Value8098)
Insert(1010.53,Value8099)
Insert(-1179.58,Value8100)
Insert(4.7,Value8101)
Insert(-539.93,Value8102)
Insert(796.74,Value8103)
Insert(403.88,Value8104)
Insert(-403.06,Value8105)
Insert(-577.08,Value8106)
Insert(827.16,Value8107)
Insert(577.44,Value8108)
Insert(100.75,Value8109)
Insert(219.23,Value8110)
Insert(-406.21,Value8111)
Insert(-1337.14,Value8112)
Insert(1428.88,Value8113)
Insert(929.44,Value8114)
Insert(-1221.34,Value8115)
Insert(767.44,Value8116)
Insert(-796.1,Value8117)
Insert(261.49,Value8118)
Insert(451.23,Value8119)
Insert(-1191.31,Value8120)
Insert(-1471.42,Value8121)
Insert(192.2,Value8122)
Insert(-1275.58,Value8123)
Insert(1484.17,Value8124)
Insert(730.7,Value8125)
Insert(838.05,Value8126)
Insert(-1270.72,Value8127)
Insert(-580.15,Value8128)
Insert(699.09,Value8129)
Insert(1306.24,Value8130)
Insert(-682.67,Value8131)
Insert(1061.28,Value8132)
Insert(-859.25,Value8133)
Insert(-541.87,Value8134)
Insert(674.97,Value8135)
Insert(-363.39,Value8136)
Insert(818.79,Value8137)
Insert(-489.27,Value8138)
Insert(421.6,Value8139)
Insert(458.26,Value8140)
Insert(28.98,Value8141)
Insert(349.64,Value8142)
Insert(-532.9,Value8143)
Insert(-1378.69,Value8144)
Insert(845.38,Value8145)
Insert(-305.22,Value8146)
Insert(-450.93,Value8147)
Insert(598.78,Value8148)
Insert(-499.12,Value8149)
Insert(111.11,Value8150)
Insert(-1289.52,Value8151)
Insert(437.05,Value8152)
Insert(-888.73,Value8153)
Insert(-773.97,Value8154)
Insert(353.7,Value8155)
Insert(1315.63,Value8156)
Insert(-1259.03,Value8157)
Insert(216.3,Value8158)
Insert(-989.63,Value8159)
Insert(-440.08,Value8160)
Insert(-1061.37,Value8161)
Insert(238.93,Value8162)
Insert(893.21,Value8163)
Insert(-564.79,Value8164)
Insert(-1038.99,Value8165)
Insert(-273.38,Value8166)
Insert(-1427.13,Value8167)
Insert(-59.87,Value8168)
Insert(395.69,Value8169)
Insert(-621.41,Value8170)
Insert(941.47,Value8171)
Insert(-101.36,Value8172)
Insert(-999.55,Value8173)
Insert(-1482.41,Value8174)
Insert(-695.19,Value8175)
Insert(1454.83,Value8176)
Insert(-746.84,Value8177)
Insert(-1456.06,Value8178)
Insert(280.16,Value8179)
Insert(562.14,Value8180)
Insert(730.04,Value8181)
Insert(422.53,Value8182)
Insert(1095.71,Value8183)
Insert(390.85,Value8184)
Insert(-1025.72,Value8185)
Insert(119.88,Value8186)
Insert(1474.34,Value8187)
Insert(809.24,Value8188)
Insert(-846.83,Value8189)
Insert(370.55,Value8190)
Insert(952.3,Value8191)
Insert(56.39,Value8192)
Insert(-1472.75,Value8193)
Insert(1140.54,Value8194)
Insert(-299.13,Value8195)
Insert(-1236.13,Value8196)
Insert(-358.46,Value8197)
Insert(8.63,Value8198)
Insert(810.17,Value8199)
Insert(-148.85,Value8200)
Insert(527.54,Value8201)
Insert(-944.66,Value8202)
Insert(1180.73,Value8203)
Insert(-1322.48,Value8204)
Insert(175.91,Value8205)
Insert(-310.48,Value8206)
Insert(1157.93,Value8207)
Insert(-1016.91,Value8208)
Insert(153.18,Value8209)
Insert(-730.97,Value8210)
Insert(567.73,Value8211)
Insert(1213.86,Value8212)
Insert(672.36,Value8213)
Insert(80.29,Value8214)
Insert(-695.02,Value8215)
Insert(-133.94,Value8216)
Insert(677.6,Value8217)
Insert(724.61,Value8218)
Insert(-936.75,Value8219)
Insert(49.98,Value8220)
Insert(452.68,Value8221)
Insert(-255.62,Value8222)
Insert(1296.2,Value8223)
Insert(70.84,Value8224)
Insert(-92.44,Value8225)
Insert(-149.69,Value8226)
Insert(965.82,Value8227)
Insert(-1444.89,Value8228)
Insert(1371.79,Value8229)
Insert(-273.16,Value8230)
Insert(-228.15,Value8231)
Insert(-434.03,Value8232)
Insert(926.99,Value8233)
Insert(-1387.79,Value8234)
Insert(-647.82,Value8235)
Insert(1198.88,Value8236)
Insert(-374.21,Value8237)
Insert(-1086.08,Value8238)
Insert(-1160.33,Value8239)
Insert(945.38,Value8240)
Insert(-1299.08,Value8241)
Insert(911.35,Value8242)
Insert(-719.89,Value8243)
Insert(-1302.69,Value8244)
Insert(1378.98,Value8245)
Insert(-402.68,Value8246)
Insert(1399.48,Value8247)
Insert(-1292.85,Value8248)
Insert(-374.33,Value8249)
Insert(903.9,Value8250)
Insert(353.85,Value8251)
Insert(-1457.38,Value8252)
Insert(490.99,Value8253)
Insert(436.02,Value8254)
Insert(550.74,Value8255)
Insert(-111.35,Value8256)
Insert(381.39,Value8257)
Insert(496.07,Value8258)
Insert(-1356.62,Value8259)
Insert(939.57,Value8260)
Insert(1338.11,Value8261)
Insert(-336.2,Value8262)
Insert(-751.68,Value8263)
Insert(-161.81,Value8264)
Insert(156.54,Value8265)
Insert(292.24,Value8266)
Insert(-1474.17,Value8267)
Insert(740.24,Value8268)
Insert(43.33,Value8269)
Insert(-833.2,Value8270)
Insert(1067.57,Value8271)
Insert(-1031.62,Value8272)
Insert(112.97,Value8273)
Insert(7.94,Value8274)
Insert(627.27,Value8275)
Insert(947.78,Value8276)
Insert(725.35,Value8277)
Insert(-1472.94,Value8278)
Insert(-219.92,Value8279)
Insert(-1039.27,Value8280)
Insert(-278.97,Value8281)
Insert(688.35,Value8282)
Insert(587.37,Value8283)
Insert(-750.79,Value8284)
Insert(1470.5,Value8285)
Insert(-1442.6,Value8286)
Insert(392.89,Value8287)
Insert(1410.51,Value8288)
Insert(-521.39,Value8289)
Insert(-465.05,Value8290)
Insert(-1005.27,Value8291)
Insert(-1248.31,Value8292)
Insert(346.17,Value8293)
Insert(-1376.16,Value8294)
Insert(-646.97,Value8295)
Insert(-513.06,Value8296)
Insert(223.82,Value8297)
Insert(597.72,Value8298)
Insert(153.33,Value8299)
Insert(-948.26,Value8300)
Insert(299.67,Value8301)
Insert(1305.4,Value8302)
Insert(1199.6,Value8303)
Insert(201.65,Value8304)
Insert(812.02,Value8305)
Insert(1216.45,Value8306)
Insert(623.93,Value8307)
Insert(1204.48,Value8308)
Insert(-671.24,Value8309)
Insert(-661.0,Value8310)
Insert(-1206.29,Value8311)
Insert(414.48,Value8312)
Insert(456.9,Value8313)
Insert(915.83,Value8314)
Insert(-66.0,Value8315)
Insert(251.22,Value8316)
Insert(934.61,Value8317)
Insert(-1137.39,Value8318)
Insert(-513.86,Value8319)
Insert(421.19,Value8320)
Insert(73.26,Value8321)
Insert(-1485.65,Value8322)
Insert(1435.53,Value8323)
Insert(760.34,Value8324)
Insert(-850.25,Value8325)
Insert(-1496.8,Value8326)
Insert(-41.36,Value8327)
Insert(17.2,Value8328)
Insert(855.67,Value8329)
Insert(-1172.86,Value8330)
Insert(-595.32,Value8331)
Insert(-493.21,Value8332)
Insert(-896.0,Value8333)
Insert(-618.75,Value8334)
Insert(-1069.52,Value8335)
Insert(-380.53,Value8336)
Insert(-510.42,Value8337)
Insert(-1144.77,Value8338)
Insert(-47.62,Value8339)
Insert(-18.16,Value8340)
Insert(592.02,Value8341)
Insert(-1275.99,Value8342)
Insert(-849.48,Value8343)
Insert(512.89,Value8344)
Insert(-862.92,Value8345)
Insert(-1248.82,Value8346)
Insert(-1091.28,Value8347)
Insert(-522.51,Value8348)
Insert(-751.42,Value8349)
Insert(599.43,Value8350)
Insert(515.11,Value8351)
Insert(-461.35,Value8352)
Insert(1301.33,Value8353)
Insert(-45.77,Value8354)
Insert(955.77,Value8355)
Insert(-830.81,Value8356)
Insert(66.82,Value8357)
Insert(436.04,Value8358)
Insert(-88.87,Value8359)
Insert(-955.41,Value8360)
Insert(1277.78,Value8361)
Insert(-1083.31,Value8362)
Insert(261.03,Value8363)
Insert(240.06,Value8364)
Insert(-685.49,Value8365)
Insert(-904.52,Value8366)
Insert(-1416.91,Value8367)
Insert(919.84,Value8368)
Insert(303.4,Value8369)
Insert(-1358.56,Value8370)
Insert(607.14,Value8371)
Insert(848.67,Value8372)
Insert(614.16,Value8373)
Insert(-1360.0,Value8374)
Insert(-1283.84,Value8375)
Insert(560.14,Value8376)
Insert(1362.75,Value8377)
Insert(-813.32,Value8378)
Insert(525.65,Value8379)
Insert(-1197.13,Value8380)
Insert(227.33,Value8381)
Insert(-70.6,Value8382)
Insert(-581.92,Value8383)
